canton,municipality,bfs_code,address,plz,egid
ZH,Oberglatt,92,Zürcherstrasse 31,8154,33882
ZH,Oberglatt,92,Höhenstrasse 14,8154,201041645
ZH,Oberglatt,92,Höhenstrasse 13b,8154,201041647
ZH,Oberglatt,92,Haslibergstrasse 5,8154,210199426
ZH,Oberglatt,92,Höhenstrasse 7,8154,33867
ZH,Bachs,81,Sternenstrasse 14,8164,210082772
ZH,Bachs,81,Sternenstrasse 20,8164,210212048
ZH,Bachs,81,Sternenstrasse 16,8164,28709
ZH,Bachs,81,Sternenstrasse 18,8164,3134186
ZH,Bachs,81,Dorfwisen 15,8164,28773
ZH,Bachs,81,Brunnewisestrasse 8,8164,210189224
ZH,Bachs,81,Brunnewisestrasse 1,8164,201036891
ZH,Bachs,81,Püntstrasse 17,8164,28651
ZH,Bachs,81,Schmittenstrasse 4,8164,210182051
ZH,Bachs,81,Dorfwisen 9,8164,2268496
ZH,Neerach,88,In der Mettlen 2,8173,31300
ZH,Neerach,88,In der Mettlen 8,8173,31306
ZH,Neerach,88,In der Mettlen 4,8173,31302
ZH,Neerach,88,In der Mettlen 10,8173,31307
ZH,Neerach,88,In der Mettlen 6,8173,31304
ZH,Neerach,88,Riedacherstrasse 8,8173,31296
ZH,Neerach,88,In der Mettlen 3,8173,31301
ZH,Neerach,88,Riedacherstrasse 6,8173,31295
ZH,Neerach,88,In der Mettlen 7,8173,31305
ZH,Neerach,88,Riedacherstrasse 10,8173,31297
ZH,Boppelsen,82,Hinterdorfstrasse 5b,8113,3016330
ZH,Boppelsen,82,Hinterdorfstrasse 5a,8113,3016329
ZH,Boppelsen,82,Hinterdorfstrasse 5d,8113,3016332
ZH,Boppelsen,82,Hinterdorfstrasse 5c,8113,3016331
ZH,Boppelsen,82,Rohracherstrasse 12,8113,3016333
ZH,Boppelsen,82,Hinterdorfstrasse 3c,8113,28851
ZH,Boppelsen,82,Rohracherstrasse 11,8113,28794
ZH,Boppelsen,82,Bühlstrasse 6,8113,28920
ZH,Boppelsen,82,Bühlstrasse 3,8113,28923
ZH,Boppelsen,82,Bühlstrasse 8,8113,28921
ZH,Dielsdorf,86,Höhenstrasse 13,8157,30465
ZH,Dielsdorf,86,Bohnackerstrasse 13,8157,30449
ZH,Dielsdorf,86,Höhenstrasse 11,8157,30464
ZH,Dielsdorf,86,Rebbergstrasse 1d,8157,200294840
ZH,Dielsdorf,86,Hirsmühleweg 8,8157,30456
ZH,Dielsdorf,86,Rebbergstrasse 1c,8157,200294839
ZH,Dielsdorf,86,Rebbergstrasse 1b,8157,200294838
ZH,Dielsdorf,86,Hinterdorfstrasse 18b,8157,30634
ZH,Dielsdorf,86,Löwenweg 16,8157,30604
ZH,Dielsdorf,86,Löwenweg 10,8157,30601
ZH,Niederglatt,89,In Kreuzäckern 5,8172,31968
ZH,Niederglatt,89,Gässlistrasse 28,8172,31960
ZH,Niederglatt,89,Fronbergstrasse 11a,8172,210051720
ZH,Niederglatt,89,Im Fronberg 34,8172,3016740
ZH,Niederglatt,89,Fronbergstrasse 2,8172,3016762
ZH,Niederglatt,89,In der Frohburg 12,8172,210200836
ZH,Niederglatt,89,Im Fronberg 24,8172,3016735
ZH,Niederglatt,89,Im Fronberg 46,8172,3016746
ZH,Niederglatt,89,In der Frohburg 16,8172,210200831
ZH,Niederglatt,89,Im Fronberg 20,8172,3016733
ZH,Niederweningen,91,Widenhof 1,8166,33306
ZH,Niederweningen,91,Lindenhof 1,8166,33307
ZH,Niederweningen,91,Im Ämet 1,8166,33285
ZH,Niederweningen,91,Tannrietlistrasse 4,8166,33303
ZH,Niederweningen,91,Tannrietlistrasse 6,8166,33302
ZH,Niederweningen,91,Höhweg 11,8166,201040848
ZH,Niederweningen,91,Höhweg 2,8166,33299
ZH,Niederweningen,91,Höhweg 4,8166,210200276
ZH,Niederweningen,91,Höhweg 8,8166,33301
ZH,Niederweningen,91,Tannrietlistrasse 1,8166,33309
ZH,Dällikon,84,Dänikerstrasse 51,8108,29654
ZH,Dällikon,84,Landhof 1,8108,29664
ZH,Dällikon,84,Weid 3,8108,29656
ZH,Dällikon,84,Weidhof 1,8108,29658
ZH,Dällikon,84,Weid 5,8108,29657
ZH,Dällikon,84,Weidhof 1a,8108,191949718
ZH,Dällikon,84,Bergstrasse 17,8108,200294361
ZH,Dällikon,84,Grundacherstrasse 13,8108,200294358
ZH,Dällikon,84,Bergstrasse 18,8108,29688
ZH,Dällikon,84,Bergstrasse 15,8108,200294360
ZH,Schleinikon,98,Wärterhaus 80,8165,36825
ZH,Schleinikon,98,Chrüzacher 4,8165,36828
ZH,Schleinikon,98,Chrüzacher 9,8165,36834
ZH,Schleinikon,98,Chrüzacher 8,8165,36830
ZH,Schleinikon,98,Chrüzacher 3,8165,36827
ZH,Schleinikon,98,Chrüzacher 12,8165,36832
ZH,Schleinikon,98,Chrüzacher 11,8165,36831
ZH,Schleinikon,98,Chrüzacher 5,8165,36836
ZH,Schleinikon,98,Chrüzacher 10,8165,36833
ZH,Schleinikon,98,Chrüzacher 6,8165,36835
ZH,Schöfflisdorf,99,Wehntalerstrasse 17,8165,2273766
ZH,Schöfflisdorf,99,Im Winkel 8,8165,11513452
ZH,Schöfflisdorf,99,Im Winkel 10,8165,3134668
ZH,Schöfflisdorf,99,Wehntalerstrasse 2,8165,1602980
ZH,Schöfflisdorf,99,Im Winkel 9,8165,210215997
ZH,Schöfflisdorf,99,Wehntalerstrasse 13,8165,1602987
ZH,Schöfflisdorf,99,Hauffeldstrasse 9,8165,1602989
ZH,Schöfflisdorf,99,Im Winkel 6b,8165,201006251
ZH,Schöfflisdorf,99,Im Winkel 6a,8165,201004744
ZH,Schöfflisdorf,99,Wehntalerstrasse 4,8165,1602981
ZH,Otelfingen,94,Im Hof 20,8107,34459
ZH,Otelfingen,94,Rosenweg 6,8112,210186966
ZH,Otelfingen,94,Rosenweg 16,8112,210186978
ZH,Otelfingen,94,Tulpenweg 11,8112,210187571
ZH,Otelfingen,94,Tulpenweg 18,8112,210187806
ZH,Otelfingen,94,Lilienweg 1,8112,210188091
ZH,Otelfingen,94,Dahlienweg 5,8112,210186955
ZH,Otelfingen,94,Lilienweg 5,8112,210188125
ZH,Otelfingen,94,Rosenweg 8,8112,210186969
ZH,Otelfingen,94,Dahlienweg 12,8112,210186961
ZH,Rümlang,97,Chäshaldenstrasse 4,8153,36637
ZH,Rümlang,97,Mülirain 1,8153,2273185
ZH,Rümlang,97,Mülirain 3,8153,36566
ZH,Rümlang,97,Ifangstrasse 83f,8153,201026953
ZH,Rümlang,97,Ifangstrasse 87e,8153,210174417
ZH,Rümlang,97,Ifangstrasse 87c,8153,210174416
ZH,Rümlang,97,Ifangstrasse 85m,8153,201026934
ZH,Rümlang,97,Ifangstrasse 83c,8153,210174422
ZH,Rümlang,97,Ifangstrasse 83g,8153,201026924
ZH,Rümlang,97,Ifangstrasse 85e,8153,210174420
ZH,Regensdorf,96,Burghofstrasse 71,8105,35115
ZH,Regensdorf,96,Burghofstrasse 60,8105,35113
ZH,Regensdorf,96,Weiningerweg 6,8105,34855
ZH,Regensdorf,96,Weiningerweg 18,8105,201027408
ZH,Regensdorf,96,Weiningerstrasse 81,8105,34843
ZH,Regensdorf,96,Weiningerstrasse 71,8105,34838
ZH,Regensdorf,96,Weiningerweg 14,8105,201027406
ZH,Regensdorf,96,Hubackerstrasse 23,8105,2272476
ZH,Regensdorf,96,Weiningerstrasse 79,8105,34842
ZH,Regensdorf,96,Engstringerweg 43,8105,34809
ZH,Wasterkingen,70,Vorwiesenstrasse ,8195,192035693
ZH,Wasterkingen,70,Badener Landstrasse 101,8195,201028444
ZH,Wasterkingen,70,Wiesenweg 251,8195,2267799
ZH,Wasterkingen,70,Vorwiesenstrasse 292,8195,201005889
ZH,Wasterkingen,70,Wiesenweg 253,8195,2267801
ZH,Wasterkingen,70,Wiesenweg 252,8195,2267800
ZH,Wasterkingen,70,Huebstrasse 308,8195,210195951
ZH,Wasterkingen,70,Meierwiesenstrasse 318,8195,210203675
ZH,Wasterkingen,70,Meierwiesenstrasse 185,8195,3016159
ZH,Wasterkingen,70,Vorwiesenstrasse 326,8195,210221828
ZH,Wallisellen,69,Strangenstrasse 2,8304,27116
ZH,Wallisellen,69,Archengässli 1,8304,27113
ZH,Wallisellen,69,Nelkenstrasse 8,8304,26296
ZH,Wallisellen,69,Hueberstrasse 5,8304,26246
ZH,Wallisellen,69,Hueberstrasse 14,8304,26252
ZH,Wallisellen,69,Zielackerstrasse 4,8304,26281
ZH,Wallisellen,69,Hueberstrasse 12,8304,26250
ZH,Wallisellen,69,Churfirstenstrasse 12,8304,201041265
ZH,Wallisellen,69,Riedenerstrasse 46,8304,26279
ZH,Wallisellen,69,Rietwiesenstrasse 10,8304,210081905
ZH,Winkel,72,Wilenhofstrasse 12,8185,28549
ZH,Winkel,72,Im Moosrain 3,8185,3016250
ZH,Winkel,72,Wilenhofstrasse 14,8185,28539
ZH,Winkel,72,Im Moosrain 1,8185,3016251
ZH,Winkel,72,Im Moosrain 4,8185,28556
ZH,Winkel,72,Wilenhof 2,8185,28546
ZH,Winkel,72,Im Moosrain 2,8185,28557
ZH,Winkel,72,Wilenhof 3,8185,3016277
ZH,Winkel,72,Geerenstrasse 53,8185,201006263
ZH,Winkel,72,Haldenstrasse 30,8185,28395
ZH,Dietlikon,54,Haldengutstrasse 20,8305,210169622
ZH,Dietlikon,54,Haldengutstrasse 22,8305,16843
ZH,Dietlikon,54,Bassersdorferstrasse 2,8305,16923
ZH,Dietlikon,54,Rebackerweg 20,8305,16877
ZH,Dietlikon,54,Rebackerweg 12,8305,16882
ZH,Dietlikon,54,Rebackerweg 2,8305,16879
ZH,Dietlikon,54,Rebackerweg 14,8305,16881
ZH,Dietlikon,54,Riedmühlestrasse 1,8305,16922
ZH,Dietlikon,54,Rebackerweg 22,8305,16891
ZH,Dietlikon,54,Rebackerweg 4,8305,16880
ZH,Regensberg,95,Hirsmühleweg 5,8158,210038934
ZH,Regensberg,95,Hirsmühleweg 13,8158,34557
ZH,Regensberg,95,Hirsmühleweg 7,8158,210043701
ZH,Regensberg,95,Kohlägertenweg 8,8158,34488
ZH,Regensberg,95,Oberburg 8,8158,34541
ZH,Regensberg,95,Im Chratz 25,8158,34523
ZH,Regensberg,95,Oberburg 12,8158,210218197
ZH,Regensberg,95,Im Chratz 16,8158,34522
ZH,Regensberg,95,Im Chratz 17,8158,34508
ZH,Regensberg,95,Unterburg 19,8158,34529
ZH,Niederhasli,90,Seerietweg 7,8155,32494
ZH,Niederhasli,90,Birchstrasse 113,8156,32682
ZH,Niederhasli,90,Steinacker 61,8155,32973
ZH,Niederhasli,90,Steinacker 64,8155,32974
ZH,Niederhasli,90,Steinacker 65,8155,32972
ZH,Niederhasli,90,Steinacker 69,8155,32975
ZH,Niederhasli,90,Steinacker 67,8155,201024147
ZH,Niederhasli,90,Haldenhofweg 6,8155,201024258
ZH,Niederhasli,90,Talackerstrasse 1,8156,32522
ZH,Niederhasli,90,Birchstrasse 23,8156,32624
ZH,Bassersdorf,52,Im Bächli 23,8303,3014544
ZH,Bassersdorf,52,Ufmattenstrasse 92,8303,210170317
ZH,Bassersdorf,52,Im Bächli 21,8303,3014545
ZH,Bassersdorf,52,Ufmattenstrasse 86,8303,210170314
ZH,Bassersdorf,52,Ufmattenstrasse 88,8303,210170315
ZH,Bassersdorf,52,Ufmattenstrasse 82,8303,210170312
ZH,Bassersdorf,52,Ufmattenstrasse 90,8303,210170316
ZH,Bassersdorf,52,Ufmattenstrasse 84,8303,210170313
ZH,Bassersdorf,52,Breitistrasse 80,8303,14188
ZH,Bassersdorf,52,Gartenweg 8,8303,14173
ZH,Freienstein-Teufen,57,Oberteufenerstrasse 75,8428,19467
ZH,Freienstein-Teufen,57,Langenweg 12,8428,3015162
ZH,Freienstein-Teufen,57,Oberteufenerstrasse 66,8428,201007686
ZH,Freienstein-Teufen,57,Oberer Buck 7,8428,19459
ZH,Freienstein-Teufen,57,Oberteufenerstrasse 67,8428,3015156
ZH,Freienstein-Teufen,57,Oberteufenerstrasse 73,8428,19466
ZH,Freienstein-Teufen,57,Oberteufenerstrasse 79,8428,201025317
ZH,Freienstein-Teufen,57,Oberteufenerstrasse 71,8428,19465
ZH,Freienstein-Teufen,57,Oberteufenerstrasse 60,8428,19463
ZH,Freienstein-Teufen,57,Oberteufenerstrasse 77,8428,19468
ZH,Bülach,53,Grabengasse 9,8180,15133
ZH,Bülach,53,Marktgasse 2,8180,15439
ZH,Bülach,53,Kreuzstrasse 8,8180,15382
ZH,Bülach,53,Müsegg 5,8180,15125
ZH,Bülach,53,Grabengasse 4,8180,15427
ZH,Bülach,53,Grabengasse 3,8180,15130
ZH,Bülach,53,Rathausgasse 7,8180,15153
ZH,Bülach,53,Marktgasse 15,8180,15185
ZH,Bülach,53,Grampenweg 6,8180,15479
ZH,Bülach,53,Rathausgasse 9,8180,15154
ZH,Hüntwangen,61,Hinterdorfstrasse 52,8194,210191549
ZH,Hüntwangen,61,Poststrasse 15,8194,20723
ZH,Hüntwangen,61,Poststrasse 17,8194,20724
ZH,Hüntwangen,61,Hinterdorfstrasse 54,8194,210191550
ZH,Hüntwangen,61,Hohlgasse 8,8194,20693
ZH,Hüntwangen,61,Untere Eggsbüelstrasse 8,8194,201007232
ZH,Hüntwangen,61,Untere Eggsbüelstrasse 5,8194,201037312
ZH,Hüntwangen,61,Hinterdorfstrasse 34,8194,210196856
ZH,Hüntwangen,61,Untere Eggsbüelstrasse 3,8194,201037311
ZH,Hüntwangen,61,Hinterdorfstrasse 32,8194,210196857
ZH,Eglisau,55,Murfeldstrasse 10,8193,201025558
ZH,Eglisau,55,Rheinsfelderstrasse 30,8193,17979
ZH,Eglisau,55,Rheinsfelderstrasse 42,8193,17978
ZH,Eglisau,55,Murfeldstrasse 2,8193,17991
ZH,Eglisau,55,Rheinsfelderstrasse 40b,8193,17981
ZH,Eglisau,55,Dachsberg 1,8193,17983
ZH,Eglisau,55,Rheinsfelderstrasse 40a,8193,17980
ZH,Eglisau,55,Rheinsfelderstrasse 27,8193,17974
ZH,Eglisau,55,Rheinsfelderstrasse 12,8193,17970
ZH,Eglisau,55,Rheinsfelderstrasse 24,8193,17973
ZH,Glattfelden,58,Neu Letten 6b,8192,2263254
ZH,Glattfelden,58,Solibrunnen 2,8192,19782
ZH,Glattfelden,58,Bahnweg 3,8192,20129
ZH,Glattfelden,58,Cholrainstrasse 3,8192,210297736
ZH,Glattfelden,58,Schachemerstrasse 101,8192,20130
ZH,Glattfelden,58,Bahnweg 8,8192,200296344
ZH,Glattfelden,58,Tengemer Chilenweg 5,8192,20133
ZH,Glattfelden,58,Schachemerstrasse 108,8192,210182019
ZH,Glattfelden,58,Schachemerstrasse 99,8192,20132
ZH,Glattfelden,58,Schachemerstrasse 112,8192,20137
ZH,Embrach,56,Ebnetstrasse 4,8424,18867
ZH,Embrach,56,Ebnetstrasse 10,8424,18874
ZH,Embrach,56,Ebnetstrasse 7,8424,191981754
ZH,Embrach,56,Ebnetstrasse 8a,8424,18871
ZH,Embrach,56,Stationsstrasse 75,8424,18860
ZH,Embrach,56,Ebnetstrasse 9,8424,18873
ZH,Embrach,56,Stationsstrasse 81,8424,18863
ZH,Embrach,56,Stationsstrasse 73,8424,18859
ZH,Embrach,56,Stationsstrasse 79b,8424,18862
ZH,Embrach,56,Ebnetstrasse 6,8424,18869
ZH,Wil (ZH),71,Buchenloo 32,8196,27838
ZH,Wil (ZH),71,Buchenloo 31,8196,27837
ZH,Wil (ZH),71,Buchenloo 33,8196,27836
ZH,Wil (ZH),71,Hüslihof 16,8196,2267928
ZH,Wil (ZH),71,Hüslihof 3,8196,27945
ZH,Wil (ZH),71,Hüslihof 18,8196,2267929
ZH,Wil (ZH),71,Hüslihof 14,8196,27948
ZH,Wil (ZH),71,Lirenhofstrasse 24,8196,27888
ZH,Wil (ZH),71,Untere Lirenhofstrasse 2,8196,27861
ZH,Wil (ZH),71,Hüslihof 23,8196,3016195
ZH,Höri,60,Bungertstrasse 17,8181,210182138
ZH,Höri,60,Zelglistrasse 1,8181,20466
ZH,Höri,60,Weingartenstrasse 10b,8181,210182133
ZH,Höri,60,Bungertstrasse 13,8181,210182136
ZH,Höri,60,Zelglistrasse 2,8181,20467
ZH,Höri,60,Weingartenstrasse 3c,8181,201004145
ZH,Höri,60,Weingartenstrasse 3b,8181,201004144
ZH,Höri,60,Weingartenstrasse 2,8181,20462
ZH,Höri,60,Hochfelderstrasse 4,8181,20437
ZH,Höri,60,Bungertstrasse 5,8181,210182142
ZH,Hochfelden,59,Stadlerstrasse 34,8182,20405
ZH,Hochfelden,59,Bergstrasse 4,8182,20334
ZH,Hochfelden,59,Brestenbühlstrasse 38,8182,20228
ZH,Hochfelden,59,Buckgass 17,8182,20351
ZH,Hochfelden,59,Buckgass 29,8182,20357
ZH,Hochfelden,59,Bergstrasse 2,8182,20331
ZH,Hochfelden,59,Brestenbühlstrasse 34,8182,20226
ZH,Hochfelden,59,Willenhofstrasse 26,8182,20309
ZH,Hochfelden,59,Bergstrasse 5,8182,20336
ZH,Hochfelden,59,Brestenbühlstrasse 32,8182,20225
ZH,Opfikon,66,Rohrstrasse 18,8152,24666
ZH,Opfikon,66,Grossackerstrasse 46,8152,24293
ZH,Opfikon,66,Grossackerstrasse 43,8152,24326
ZH,Opfikon,66,Rietgrabenstrasse 59b,8152,3015877
ZH,Opfikon,66,Grossackerstrasse 39,8152,24324
ZH,Opfikon,66,Glärnischstrasse 39,8152,24270
ZH,Opfikon,66,Rietgrabenstrasse 59f,8152,3015881
ZH,Opfikon,66,Glärnischstrasse 30,8152,24236
ZH,Opfikon,66,Glärnischstrasse 49,8152,24275
ZH,Opfikon,66,Grossackerstrasse 41,8152,24325
ZH,Lufingen,63,Moosbrunnenstrasse 69,8426,201022818
ZH,Lufingen,63,Zürcherstrasse 36,8426,201037396
ZH,Lufingen,63,Moosbrunnenstrasse 97,8426,210078973
ZH,Lufingen,63,Moosbrunnenstrasse 93,8426,201022830
ZH,Lufingen,63,Heerentalweg 10,8426,210197890
ZH,Lufingen,63,Heerentalweg 8,8426,210197889
ZH,Lufingen,63,Schützenhausweg 9,8426,210197899
ZH,Lufingen,63,Moosbrunnenstrasse 71,8426,201022819
ZH,Lufingen,63,Moosbrunnenstrasse 103,8426,201022836
ZH,Lufingen,63,Moosbrunnenstrasse 99,8426,201022833
ZH,Oberembrach,65,Rothenfluh 3a,8425,210182862
ZH,Oberembrach,65,Rothenfluh 3b,8425,23615
ZH,Oberembrach,65,Hausen 1b,8425,23624
ZH,Oberembrach,65,Hausen 1a,8425,192050753
ZH,Oberembrach,65,Sonnenberg 1,8425,23623
ZH,Oberembrach,65,Sonnenberg 3,8425,23627
ZH,Oberembrach,65,Hausen 2,8425,23625
ZH,Oberembrach,65,Sonnenbühl 9,8425,201023340
ZH,Oberembrach,65,Sonnenbühl 1,8425,23606
ZH,Oberembrach,65,Sonnenbühl 3b,8425,191992626
ZH,Nürensdorf,64,Bungertweg 4,8309,23158
ZH,Nürensdorf,64,Bungertweg 3,8309,23157
ZH,Nürensdorf,64,Bungertweg 2,8309,23156
ZH,Nürensdorf,64,Oberwilerstrasse 18,8309,23163
ZH,Nürensdorf,64,Neuwiesstrasse 5,8309,23252
ZH,Nürensdorf,64,Untereichenstrasse 2,8309,23221
ZH,Nürensdorf,64,Untereichenstrasse 4,8309,23223
ZH,Nürensdorf,64,Neuwiesstrasse 2,8309,23219
ZH,Nürensdorf,64,Oberwilerstrasse 17,8309,23215
ZH,Nürensdorf,64,Oberwilerstrasse 15,8309,23216
ZH,Bachenbülach,51,Lippen 15,8184,14048
ZH,Bachenbülach,51,Lippen 21,8184,14052
ZH,Bachenbülach,51,Lippen 19,8184,14051
ZH,Bachenbülach,51,Lippen 17,8184,14050
ZH,Bachenbülach,51,Lippen 10,8184,14042
ZH,Bachenbülach,51,Lippen 14,8184,14047
ZH,Bachenbülach,51,Lachenstrasse 47,8184,14079
ZH,Bachenbülach,51,Lippen 12,8184,14044
ZH,Bachenbülach,51,Scheidweg 2,8184,210169923
ZH,Bachenbülach,51,Bitziberg 4,8184,13817
ZH,Rorbas,68,Haldenstrasse 25,8427,3016065
ZH,Rorbas,68,Hangstrasse 2,8427,210202271
ZH,Rorbas,68,Grundstrasse 25,8427,25551
ZH,Rorbas,68,Grundstrasse 28,8427,210198339
ZH,Rorbas,68,Haldenstrasse 2,8427,25566
ZH,Rorbas,68,Grundstrasse 35,8427,25589
ZH,Rorbas,68,Haldenstrasse 11,8427,25563
ZH,Rorbas,68,Haldenstrasse 9a,8427,201030505
ZH,Rorbas,68,Grundstrasse 31,8427,11516422
ZH,Rorbas,68,Grundstrasse 23,8427,25549
ZH,Kloten,62,Hagenholzstrasse 69,8302,2264390
ZH,Kloten,62,Hagenholzstrasse 67,8302,21549
ZH,Kloten,62,Hagenholzstrasse 63,8302,21547
ZH,Kloten,62,Hagenholzstrasse 65,8302,21548
ZH,Kloten,62,Hagenholzstrasse 55,8302,21543
ZH,Kloten,62,Hagenholzstrasse 61,8302,21546
ZH,Kloten,62,Hagenholzstrasse 57,8302,21544
ZH,Kloten,62,Hagenholzstrasse 59,8302,21545
ZH,Kloten,62,Hagenholzstrasse 53,8302,21542
ZH,Kloten,62,Hagenholzstrasse 75,8302,21552
ZH,Dachsen,25,Sunnenbergstrasse 51,8447,8540
ZH,Dachsen,25,Sunnenbergstrasse 32,8447,8568
ZH,Dachsen,25,Sunnenbergstrasse 28,8447,8570
ZH,Dachsen,25,Sunnenbergstrasse 55,8447,8542
ZH,Dachsen,25,Sunnenbergstrasse 39,8447,8617
ZH,Dachsen,25,Benkemergässli 24,8447,8618
ZH,Dachsen,25,Sunnenbergstrasse 54,8447,8557
ZH,Dachsen,25,Sunnenbergstrasse 45,8447,2254569
ZH,Dachsen,25,Benkemergässli 26,8447,3180389
ZH,Dachsen,25,Benkemergässli 22,8447,8619
ZH,Thalheim an der Thur,39,Mühlestrasse 5,8478,210297500
ZH,Thalheim an der Thur,39,Im Boll 8,8478,12711
ZH,Thalheim an der Thur,39,Im Boll 6,8478,12710
ZH,Thalheim an der Thur,39,Thurtalstrasse 150,8478,12708
ZH,Thalheim an der Thur,39,Im Hofacker 1,8478,12706
ZH,Thalheim an der Thur,39,Weierhölzli 1,8478,12709
ZH,Thalheim an der Thur,39,Thurtalstrasse 122,8478,12742
ZH,Thalheim an der Thur,39,Mühlestrasse 8b,8478,210182808
ZH,Thalheim an der Thur,39,Mühlestrasse 3,8478,12705
ZH,Thalheim an der Thur,39,Luegi 5,8478,201020224
ZH,Rafz,67,Nackemerwäg 11,8197,25515
ZH,Rafz,67,Elkerwäg 11,8197,25504
ZH,Rafz,67,Sonnebärg 13,8197,25499
ZH,Rafz,67,Sonnebärg 15,8197,25500
ZH,Rafz,67,Im Guet 11,8197,201027460
ZH,Rafz,67,Mittlere Ifang 5,8197,25240
ZH,Rafz,67,Mittlere Ifang 1,8197,210186563
ZH,Rafz,67,Ifang 9,8197,25228
ZH,Rafz,67,Ifang 8,8197,25189
ZH,Rafz,67,Im alte Wingert 6,8197,25177
ZH,Truttikon,41,Basadingerstrasse 3,8467,13220
ZH,Truttikon,41,Hauptstrasse 15,8467,13152
ZH,Truttikon,41,Basadingerstrasse 2,8467,13219
ZH,Truttikon,41,Hauptstrasse 18,8467,2258844
ZH,Truttikon,41,Unterdorfstrasse 1,8467,2258841
ZH,Truttikon,41,Wiesenrainstrasse 3,8467,13174
ZH,Truttikon,41,Wiesenrainstrasse 2,8467,3014407
ZH,Truttikon,41,Hauptstrasse 22,8467,2258935
ZH,Truttikon,41,Wiesenrainstrasse 10,8467,13178
ZH,Truttikon,41,Hinterpüntenstrasse 14,8467,13213
ZH,Benken (ZH),22,Steigstrasse 10,8463,201036985
ZH,Benken (ZH),22,Steigstrasse 18,8463,210190114
ZH,Benken (ZH),22,Bächenloostrasse 14,8463,7835
ZH,Benken (ZH),22,Bächenloostrasse 9,8463,7837
ZH,Benken (ZH),22,Steigstrasse 12,8463,210214447
ZH,Benken (ZH),22,Steigstrasse 16,8463,210190113
ZH,Benken (ZH),22,Trippi-Trapp-Weg 1,8463,7834
ZH,Benken (ZH),22,Bächenloostrasse 11,8463,2253994
ZH,Benken (ZH),22,Bächenloostrasse 13,8463,7836
ZH,Benken (ZH),22,Steigstrasse 14,8463,210206480
ZH,Flurlingen,29,Neustrasse 43,8247,9647
ZH,Flurlingen,29,Neustrasse 29,8247,9640
ZH,Flurlingen,29,Steinhölzlistrasse 4,8247,3023435
ZH,Flurlingen,29,Steinhölzlistrasse 3,8247,200298017
ZH,Flurlingen,29,Steinhölzlistrasse 9,8247,200295970
ZH,Flurlingen,29,Neustrasse 45,8247,9648
ZH,Flurlingen,29,Alte Strasse 20,8247,9649
ZH,Flurlingen,29,Steinhölzlistrasse 10,8247,9654
ZH,Flurlingen,29,Steinhölzlistrasse 24,8247,3023450
ZH,Flurlingen,29,Haldenstrasse 10,8247,200298013
ZH,Feuerthalen,27,Konstanzerstrasse 35,8245,8921
ZH,Feuerthalen,27,Rheingutstrasse 29,8245,8947
ZH,Feuerthalen,27,Rheingutstrasse 25,8245,8944
ZH,Feuerthalen,27,Diessenhoferstrasse 6,8245,8911
ZH,Feuerthalen,27,Haldenweg 6,8245,8891
ZH,Feuerthalen,27,Rheingutstrasse 27,8245,8946
ZH,Feuerthalen,27,Rheingutstrasse 15,8245,8937
ZH,Feuerthalen,27,Rheingutstrasse 20,8245,8940
ZH,Feuerthalen,27,Rheingutstrasse 5,8245,8929
ZH,Feuerthalen,27,Konstanzerstrasse 9,8245,8926
ZH,Trüllikon,40,Steighof 1,8466,13013
ZH,Trüllikon,40,Auf der Steig 1,8466,13014
ZH,Trüllikon,40,Bruggbüel 1,8466,210182359
ZH,Trüllikon,40,Bruggbüel 2,8466,12952
ZH,Trüllikon,40,Im Neuen 1,8465,13132
ZH,Trüllikon,40,Im Neuen 3,8465,13133
ZH,Trüllikon,40,Breitestrasse 10,8465,13104
ZH,Trüllikon,40,Breitiweg 3,8465,192067445
ZH,Trüllikon,40,Breitestrasse 7a,8465,200294928
ZH,Trüllikon,40,Breitiweg 1,8465,192067441
ZH,Henggart,31,Alte Andelfingerstrasse 8c,8444,10313
ZH,Henggart,31,Im Schibler 1,8444,10445
ZH,Henggart,31,Hagbüelstrasse 6,8444,10433
ZH,Henggart,31,Alte Andelfingerstrasse 8b,8444,10312
ZH,Henggart,31,Schiblerstrasse 30,8444,201001674
ZH,Henggart,31,Schiblerstrasse 42,8444,201001681
ZH,Henggart,31,Im Hagbüel 19,8444,201001665
ZH,Henggart,31,Im Hagbüel 9,8444,201001662
ZH,Henggart,31,Im Hagbüel 11,8444,201001663
ZH,Henggart,31,Schiblerstrasse 13,8444,10441
ZH,Berg am Irchel,23,Talcher 1,8415,8060
ZH,Berg am Irchel,23,Wilerstrasse 43,8415,8103
ZH,Berg am Irchel,23,Langacker 1,8415,8106
ZH,Berg am Irchel,23,Schlossgasse 3,8415,8052
ZH,Berg am Irchel,23,Dorfstrasse 13,8415,201005982
ZH,Berg am Irchel,23,Chileweg 2,8415,201006461
ZH,Berg am Irchel,23,Hauptstrasse 6,8415,8036
ZH,Berg am Irchel,23,Dorfstrasse 1,8415,8030
ZH,Berg am Irchel,23,Chloster 4,8415,201005968
ZH,Berg am Irchel,23,Chileweg 14,8415,8024
ZH,Dorf,26,Bergbuckstrasse 3,8458,210224234
ZH,Dorf,26,Rütihof 1,8458,8659
ZH,Dorf,26,Im Buck 1,8458,8716
ZH,Dorf,26,Trottenackerstrasse 16,8458,3133438
ZH,Dorf,26,Steffenstrasse 5,8458,8636
